CustomerID,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
27035,0,0,0,0,0
35072,0,0,0,0,0
7277,0,0,0,0,0
23762,0,0,0,0,0
13574,0,0,0,0,0
6416,1,0,0,0,0
24521,0,0,0,0,0
22802,0,0,0,0,0
10661,0,0,0,0,0
26396,0,0,0,0,0
11885,0,0,0,0,0
11957,0,0,0,0,0
9104,0,0,0,0,0
9545,0,0,0,0,0
13454,0,0,0,1,0
22778,0,0,0,0,0
33473,1,0,0,0,0
26027,0,0,0,0,0
14882,0,0,0,0,0
23978,0,0,1,0,0
26765,1,0,0,0,0
19346,0,0,0,0,0
22031,0,0,0,0,0
14846,0,0,0,0,1
18905,0,0,0,0,0
10586,0,0,0,0,0
22835,0,0,0,0,0
6422,0,0,0,0,0
33992,0,0,0,0,0
28349,0,0,0,0,0
6668,0,1,0,0,0
11867,0,0,0,0,0
18035,0,0,0,0,0
32102,0,1,1,1,1
8198,0,0,0,0,0
15536,0,0,0,0,0
32810,0,0,0,0,0
6287,0,0,0,0,0
28313,0,0,0,0,0
10610,0,0,0,0,0
21269,0,0,0,0,0
31652,1,0,0,0,0
33443,0,0,0,0,0
13091,0,0,0,0,0
12605,0,0,0,0,0
13433,0,0,0,0,0
22235,0,0,1,0,0
9488,0,0,0,0,0
31511,0,1,1,1,0
12029,0,0,0,0,0
26630,0,0,1,1,0
18254,0,0,0,0,0
29969,0,0,0,0,0
18218,0,0,0,0,0
29366,0,0,0,0,0
11687,0,0,0,0,0
29966,1,0,0,0,0
9419,0,0,0,0,0
34697,0,1,1,0,0
32831,0,0,0,0,0
17264,0,0,0,1,0
15512,0,0,0,0,0
32303,0,0,0,0,0
25121,0,0,0,0,0
5327,0,0,0,0,0
6854,0,0,0,0,0
12233,0,0,0,0,0
28004,0,0,0,0,0
16328,0,0,0,0,0
34199,1,0,0,0,0
16325,0,0,0,0,0
28898,0,0,0,0,0
21995,0,0,0,0,0
16889,0,0,0,0,0
18452,0,0,0,0,0
16190,0,0,0,0,0
9146,0,0,0,0,0
9350,0,0,0,0,0
7502,0,0,0,0,0
10373,0,0,0,0,0
22289,0,0,0,0,0
33623,0,0,0,0,0
31460,0,0,0,0,0
32612,0,0,0,0,0
33353,0,0,0,0,0
16004,0,0,0,0,0
26417,0,0,0,0,0
28763,1,0,0,0,0
16622,0,0,0,0,0
10742,0,0,0,0,0
12014,0,0,0,0,0
7706,0,0,0,0,0
23108,0,0,0,0,0
19781,0,0,0,0,0
20285,0,0,0,0,0
7244,1,0,0,0,0
8159,0,0,0,0,0
5096,0,0,0,0,0
15275,0,0,0,0,0
9305,0,0,0,0,0
17789,0,0,0,0,0
14153,0,0,0,0,0
15902,0,0,0,0,0
25826,0,0,1,0,0
29474,0,1,0,0,0
5372,0,0,0,0,0
17522,0,0,0,0,0
28757,0,0,1,0,0
26756,0,0,0,0,0
14429,0,0,0,0,0
13364,0,0,0,0,0
16040,0,0,0,0,0
21518,0,0,0,0,0
11222,0,0,0,0,0
8261,0,0,0,0,0
20654,0,0,0,0,0
19658,0,0,0,0,0
9899,0,0,0,0,0
24680,0,0,0,0,0
33194,0,0,0,0,0
33254,1,0,0,0,0
12740,0,0,0,0,0
22502,0,0,0,0,0
16253,0,0,0,0,0
8015,0,0,0,0,0
8930,0,1,0,0,0
9521,0,0,0,0,0
15185,0,0,0,0,0
5234,0,0,0,0,0
7586,0,0,0,0,0
25586,0,1,0,0,0
34250,0,0,0,0,0
23138,0,1,0,0,0
30812,0,0,0,0,0
22904,0,1,0,0,0
26912,0,0,0,0,0
22433,1,0,0,0,0
27896,1,0,0,0,0
12926,0,1,0,0,1
6848,0,0,0,0,0
8864,0,0,0,0,0
33944,1,0,0,0,0
11465,0,0,0,0,0
8144,0,0,0,0,0
15281,0,0,1,0,0
22331,0,0,0,0,0
10475,0,0,0,0,0
18692,0,0,0,0,0
23780,0,0,0,0,0
26039,0,0,0,0,0
10295,0,0,0,0,0
27950,0,0,0,0,0
23687,0,0,0,0,0
21839,0,0,0,0,0
31043,0,0,0,0,0
29117,0,0,0,0,0
12806,0,0,0,0,0
34349,0,0,0,0,0
30182,0,1,0,0,0
10241,0,0,0,0,0
17000,0,0,0,0,0
16784,0,0,0,0,0
34694,0,0,0,0,0
7103,0,0,0,0,0
26069,1,0,0,0,0
13505,0,1,0,0,0
14663,0,0,0,0,0
5318,0,0,0,0,0
6326,0,0,0,1,0
16376,0,0,0,0,0
31874,0,0,0,0,0
7928,0,0,0,0,0
8591,0,1,1,0,0
22871,0,0,0,0,0
29360,0,0,0,0,0
22388,0,0,0,0,0
8051,0,0,0,0,0
5390,1,0,1,0,0
28532,1,0,0,0,0
31514,0,0,0,0,0
8576,0,0,0,0,0
34835,0,0,0,0,0
17555,0,0,0,0,0
31016,0,0,0,0,0
20498,1,0,0,0,0
23147,0,0,0,0,0
8315,0,0,0,0,0
14333,0,1,0,0,0
11975,0,1,1,1,0
33125,0,0,0,0,0
7223,0,0,0,0,0
32171,0,0,0,0,0
29477,0,0,0,0,0
6440,0,0,0,0,0
11063,0,0,0,0,0
28643,1,0,0,0,0
26453,0,0,0,0,0
33374,0,0,0,0,0
14069,0,0,0,0,0
12572,1,0,0,0,0
8327,0,0,0,0,0
21779,0,0,0,0,0
15200,0,0,0,0,0
13376,1,0,0,0,0
22940,0,0,0,0,0
32639,0,1,1,1,0
21368,0,0,0,0,0
24431,0,0,0,0,0
7544,0,0,0,0,0
19937,0,0,0,0,0
25991,1,0,0,0,0
8141,0,0,0,0,0
7232,0,1,0,0,0
7397,0,0,0,0,0
14198,1,0,0,0,0
10997,0,1,1,0,0
27653,0,0,0,0,0
19667,0,0,0,0,0
27488,0,0,0,0,0
10031,0,0,0,0,0
11540,1,0,0,0,0
27920,1,0,0,0,0
33989,0,0,0,0,0
10361,0,0,0,0,0
17480,0,0,1,1,1
19886,0,0,0,0,0
28523,0,0,0,0,0
32720,0,0,0,0,0
24020,0,0,0,0,0
27464,0,1,1,1,0
24872,0,0,0,0,0
12683,0,0,0,0,0
11621,0,0,0,0,0
22535,0,0,0,0,1
22583,0,0,0,0,0
16934,0,1,0,0,0
26465,0,0,0,0,0
8354,0,0,0,0,0
20141,0,0,0,0,0
28670,0,0,0,0,0
14549,0,0,0,0,0
16796,0,0,0,0,0
16067,1,0,0,0,0
6047,0,0,0,1,0
18863,0,0,0,0,0
28130,0,0,0,0,0
33929,0,0,0,0,0
33431,0,0,0,0,0
25145,0,0,0,0,0
11891,0,0,0,0,0
8036,0,0,0,0,0
20840,0,0,0,0,1
32300,0,0,0,0,0
25841,0,0,0,0,0
14750,0,0,0,0,0
5831,0,0,0,0,0
18308,0,0,0,0,0
27740,0,0,0,0,0
34286,0,0,0,0,0
27377,0,0,0,0,0
31982,0,0,0,0,0
22523,0,0,0,0,0
20045,0,0,0,0,0
32708,0,0,0,0,0
30278,0,0,0,0,0
24299,1,0,1,1,0
9242,0,0,0,0,0
15446,0,0,0,0,0
17330,0,0,0,0,0
20081,0,0,0,0,0
9107,1,0,0,0,0
18104,0,0,0,0,0
15107,0,0,0,0,0
10493,0,0,0,0,0
16286,0,0,0,0,0
20387,0,1,0,0,0
33632,0,0,0,0,0
15566,0,0,0,0,0
29990,0,0,0,0,0
22097,0,0,0,0,0
17585,0,0,0,0,0
27086,0,0,0,0,0
31370,0,0,0,0,0
35030,0,0,0,0,0
32339,0,0,0,0,0
20366,1,0,0,0,0
22328,0,0,0,0,0
15368,0,0,0,0,0
12869,0,0,0,0,0
8489,0,0,0,0,0
11705,0,0,0,0,0
27704,0,0,0,1,0
17075,0,0,0,0,0
26096,0,1,0,1,0
33734,0,0,0,0,0
23624,0,1,0,0,0
34325,0,0,1,0,0
7196,0,0,0,0,0
27914,0,1,0,0,0
23936,0,0,0,1,0
19163,0,0,0,0,0
11171,0,0,0,0,0
29696,0,0,0,0,0
19655,1,0,0,0,0
17738,0,1,0,0,0
23018,0,0,0,0,0
34184,0,0,0,0,0
21605,0,0,0,0,0
14498,0,0,0,0,0
17750,0,0,0,0,0
10700,0,0,0,0,0
29987,0,0,0,0,0
35015,0,0,0,1,0
9191,0,0,0,0,0
29057,0,0,0,0,0
32156,0,0,0,0,0
19508,0,0,0,0,0
33092,0,0,1,0,0
19403,0,0,0,0,0
17399,0,0,0,0,0
8594,0,0,0,0,0
26195,0,0,0,0,0
16118,0,0,0,0,0
17855,0,0,0,0,0
34106,0,1,1,0,0
11735,0,0,0,0,0
17111,0,0,0,0,0
15077,0,1,0,0,0
6221,0,0,0,0,0
34535,0,1,0,0,1
26723,0,0,0,0,0
5111,0,0,0,0,0
28496,0,0,0,0,0
23477,0,0,0,0,0
32972,0,0,0,0,0
29771,0,0,0,0,0
31826,0,0,0,0,0
25286,0,0,0,0,0
11177,0,0,0,0,0
17120,0,0,0,0,0
11927,0,0,0,0,0
26198,0,0,0,0,0
12329,0,0,0,0,0
18584,0,0,0,0,0
32915,0,0,0,0,0
34643,0,0,0,0,0
8180,0,0,0,0,0
24485,0,0,0,0,0
20573,0,0,0,0,0
34742,0,0,0,0,0
19394,0,0,0,0,0
25670,0,0,0,0,0
12335,1,0,0,0,0
10550,0,0,0,0,0
16484,0,0,0,0,0
32333,0,0,0,0,0
16418,0,0,0,0,0
22424,0,0,0,0,0
24626,0,0,0,0,0
7463,0,0,0,0,0
33203,0,0,0,0,0
19016,0,0,0,0,0
16811,0,0,0,0,0
27905,1,0,1,0,0
29552,0,0,0,0,0
15251,0,0,0,0,0
21965,0,0,0,0,0
10088,0,0,0,0,0
12323,0,0,0,0,0
28475,0,0,0,0,0
23231,0,0,0,0,0
33662,0,0,0,0,0
33746,0,0,0,0,0
12827,0,0,0,0,0
6884,0,0,0,0,0
23459,0,0,1,0,0
18662,0,0,0,0,0
34952,0,0,0,0,0
30002,0,0,0,0,0
21941,0,0,0,0,0
18209,0,0,0,0,0
19670,0,0,0,0,0
34388,0,0,0,0,0
23312,0,0,0,0,0
19769,0,0,0,1,0
21068,0,0,0,0,0
30308,0,0,0,0,0
12587,0,0,0,0,0
30710,0,0,0,0,0
5762,0,0,0,0,0
20918,0,0,0,0,0
20828,0,0,0,0,0
30728,0,0,0,0,0
13598,0,0,0,0,0
15386,0,0,0,0,0
20168,0,0,0,0,0
20438,0,0,0,0,0
10631,0,0,0,0,0
10799,0,0,0,0,0
8087,0,1,0,0,0
10178,0,1,1,1,0
9026,0,1,0,0,0
25628,0,0,0,0,0
29747,0,0,0,0,0
6728,0,0,0,0,0
32738,0,0,0,0,0
13358,0,0,0,0,0
15602,0,1,0,0,0
25781,0,0,0,0,0
11543,0,0,0,0,0
25496,0,0,0,0,0
18845,0,0,0,0,0
11024,0,0,0,0,0
9002,0,0,0,0,0
14441,0,0,0,0,0
26822,0,0,0,0,0
16658,0,0,0,0,0
32726,0,0,1,0,0
33920,0,0,0,0,0
10364,0,0,0,0,0
11438,0,0,0,0,0
7763,0,0,0,0,0
5798,0,0,0,0,0
23666,0,0,0,0,0
32444,0,0,1,0,0
7721,0,0,0,0,0
32399,0,0,0,0,0
33776,0,0,0,0,0
9314,0,0,0,0,0
18008,0,0,0,0,0
26987,0,0,0,0,0
28970,0,0,0,0,0
10544,0,0,0,0,0
8585,0,0,0,0,0
24434,0,0,0,0,0
8654,0,0,0,0,0
7823,0,0,0,0,0
13982,0,0,0,0,0
13388,0,0,0,0,0
23021,0,0,0,0,0
20423,0,0,0,0,0
21749,0,0,1,0,0
27218,0,0,0,0,0
21557,0,0,0,0,0
9620,0,0,0,0,0
30008,0,0,0,0,0
18815,0,1,1,1,0
15530,1,0,0,0,0
31289,0,0,0,0,0
24782,0,0,0,0,0
20306,0,0,0,0,0
29690,0,0,0,0,0
10037,0,0,0,0,0
31733,0,0,1,0,0
20030,0,0,0,0,0
24890,0,0,0,0,0
30794,0,1,0,0,0
30314,0,0,0,0,0
14201,0,0,0,1,0
20456,1,0,0,0,0
25382,0,0,1,0,0
33905,0,0,0,1,0
9536,0,0,0,0,0
19874,0,0,0,0,0
10532,0,0,0,0,0
28247,0,0,0,0,0
25616,0,0,0,0,0
26576,0,0,0,0,0
5540,0,0,0,0,0
31883,0,0,0,0,0
12713,0,0,0,0,0
16574,1,0,0,0,0
13499,0,0,1,1,0
24905,1,0,0,0,0
31100,0,0,0,0,0
24743,0,0,0,0,0
23966,0,1,0,0,0
8762,0,0,0,0,0
19067,0,1,1,0,0
27440,0,0,0,0,0
10940,0,0,0,0,0
16046,0,0,0,0,0
18374,0,0,0,0,0
21800,0,0,0,1,0
28706,0,0,0,0,0
32174,0,0,0,0,0
29582,0,0,0,0,0
18821,0,0,0,0,0
25718,0,1,1,0,0
15638,0,1,1,0,0
20747,0,0,0,0,0
8306,0,0,0,0,0
5453,0,0,0,0,0
7793,0,0,1,1,0
18503,0,0,0,0,0
33893,0,0,0,0,0
29864,0,0,0,0,0
20096,0,0,0,0,0
26174,0,0,0,0,0
33077,0,0,0,0,0
17006,1,0,1,1,0
21119,0,1,0,0,0
23690,0,0,0,0,0
23717,1,0,0,0,0
18782,0,0,0,0,0
11930,0,0,1,0,0
25712,0,0,0,0,0
28106,0,0,0,0,0
21578,0,0,0,0,0
24206,0,0,0,0,0
14927,0,0,0,0,0
15623,1,0,0,0,0
11108,1,0,0,0,0
15923,0,0,0,0,0
12635,0,0,0,0,0
12140,0,0,0,0,0
34226,0,0,0,0,0
13883,0,0,1,1,0
20540,0,0,0,0,0
34358,0,0,1,1,0
33527,0,0,0,0,0
8960,0,0,0,0,0
5525,1,0,0,0,0
8561,0,0,0,0,0
30665,0,1,0,0,0
6692,1,0,0,0,0
34034,0,0,0,0,0
29750,0,0,0,0,0
22781,0,0,0,0,0
8978,0,1,1,1,0
31775,0,0,0,0,0
28085,1,0,1,1,0
20846,1,0,0,0,0
18722,0,1,1,0,0
32891,0,0,0,0,0
20711,0,0,0,0,0
11318,0,0,0,0,0
5375,0,1,1,1,0
16475,0,0,0,0,0
27494,0,0,0,0,0
25595,0,0,0,0,0
34802,1,0,0,0,0
18317,0,0,0,0,0
33278,0,1,0,0,0
6452,0,0,0,0,0
7439,0,0,0,0,0
16406,0,0,0,0,0
25052,0,0,0,0,0
30377,1,0,0,0,0
15050,1,0,0,0,0
8408,0,0,0,0,0
33446,0,0,0,0,0
18314,0,1,1,0,0
10358,0,0,0,0,0
6749,0,0,0,0,0
13907,0,0,0,0,0
6593,1,0,0,0,0
30551,0,0,0,0,0
15731,0,0,0,0,0
20744,0,0,0,0,0
16247,0,0,1,0,0
18734,0,0,0,0,0
28481,0,0,0,0,0
30410,0,0,0,0,0
34340,0,1,1,1,0
34370,0,0,0,0,0
6968,0,0,0,0,0
19328,0,0,0,0,0
30833,0,0,0,0,0
25694,0,0,1,0,0
29753,0,0,0,0,0
16106,0,0,0,0,0
26867,0,1,0,0,0
9560,0,0,0,0,0
28883,0,0,0,0,0
28382,0,1,0,0,0
5930,0,0,0,0,0
17885,0,0,0,0,0
18251,0,0,0,0,0
19388,0,0,0,1,0
28997,0,0,0,0,0
7664,0,0,0,0,0
34604,1,0,0,0,0
30986,0,0,0,0,0
24566,0,0,0,0,0
11897,0,0,0,0,0
6434,0,0,0,0,0
11597,0,0,0,0,0
18167,0,0,0,0,0
24527,0,0,0,0,0
29402,0,0,0,0,0
8276,0,0,0,0,0
24995,0,0,0,0,0
25619,0,0,0,0,0
15332,0,0,0,0,0
13511,0,0,0,0,0
11414,1,0,0,0,0
25736,0,0,0,0,0
33701,0,0,0,0,0
25448,0,0,0,0,0
25769,0,0,0,0,0
28355,0,0,1,1,0
6152,0,0,0,0,0
33119,0,1,0,0,0
30155,0,0,0,0,0
23264,0,0,0,0,0
6650,0,1,0,0,0
16703,0,0,0,0,0
5885,0,0,0,0,0
33896,0,1,0,0,0
27443,0,0,0,0,0
19862,0,0,0,0,0
24650,0,0,0,0,0
14834,0,0,0,0,0
25547,1,0,1,1,0
10463,0,0,0,0,0
16706,0,0,0,0,0
11606,0,0,0,0,0
8885,0,0,0,0,0
14867,0,0,0,0,0
33215,0,0,0,0,0
32132,0,0,0,0,0
31238,0,1,1,1,0
33845,0,0,0,0,0
10961,0,0,0,0,0
6599,0,0,0,1,0
5594,0,0,0,0,0
5705,0,0,1,0,0
13865,0,0,0,0,0
29924,0,0,0,0,0
7493,1,0,0,0,0
16592,0,0,0,0,0
17960,0,0,0,0,0
7865,0,0,0,0,0
5438,0,0,0,0,0
12812,0,0,0,0,0
29429,0,0,0,0,0
13628,0,0,0,0,0
7154,0,0,0,0,0
16820,0,0,0,0,0
5369,0,0,0,0,0
12842,0,0,0,0,0
27002,0,0,0,0,0
6776,0,0,0,0,0
27257,0,0,0,0,0
19190,1,0,0,0,0
7400,0,0,0,0,0
7901,1,0,0,0,0
32987,0,0,0,0,0
20402,0,0,0,0,0
10670,0,0,0,0,0
28886,0,0,0,0,0
9230,0,0,0,0,0
14594,0,1,0,0,0
27962,0,1,1,0,0
30767,0,0,0,0,0
12383,0,0,0,0,0
6407,1,0,0,0,0
16352,0,0,0,0,0
11462,0,0,0,0,0
14018,0,0,0,0,0
33050,0,0,0,0,0
26285,1,0,0,0,0
10721,0,0,0,0,0
31235,0,0,1,0,0
32702,0,0,0,0,0
31850,1,0,1,1,0
31373,0,1,0,1,0
11528,0,0,0,0,0
12293,0,0,0,0,0
24863,0,0,0,0,0
33560,0,0,0,0,0
27188,1,0,0,0,0
8639,1,0,0,1,0
13301,1,0,0,0,0
20537,0,0,0,0,0
16382,0,0,0,0,0
20819,0,0,0,0,0
28115,0,1,1,0,0
26231,0,1,0,0,0
16922,0,1,0,0,0
28298,0,0,0,0,0
24413,0,0,0,0,0
31208,0,1,1,1,1
25835,0,0,0,0,0
9611,0,0,0,0,0
31124,0,0,0,0,0
13415,0,0,0,0,0
30119,0,0,0,0,0
25793,0,0,0,0,0
16469,0,0,0,0,0
10082,0,0,0,0,0
10889,0,0,0,0,0
11480,0,0,1,0,0
28262,0,0,0,1,0
31646,0,0,0,0,0
8921,0,0,0,0,0
5276,1,0,0,0,0
29777,0,0,0,1,0
24368,0,0,0,0,0
28082,0,1,0,0,0
11048,0,0,0,0,0
19799,0,0,0,0,0
23303,0,0,0,0,0
19031,0,0,1,0,0
5750,0,1,0,0,0
13661,0,0,0,0,0
32057,0,0,0,0,0
19634,0,0,0,0,0
6347,0,1,1,1,0
25082,0,0,0,0,0
18668,0,0,0,0,0
12737,0,0,0,0,0
27845,0,0,0,0,0
26834,0,0,0,0,0
6863,0,0,0,0,0
6017,0,0,0,0,0
27092,0,0,0,0,0
17828,0,0,0,1,0
12839,0,0,0,0,0
24212,0,0,0,0,0
19172,1,0,1,0,0
9941,0,0,0,0,0
5183,0,0,0,0,0
19838,1,0,0,0,0
20546,0,0,1,0,0
22253,0,0,0,0,0
26468,0,0,0,0,0
27803,0,0,0,0,0
13712,0,0,0,0,0
24104,0,0,0,0,0
14585,0,0,0,0,0
20162,0,0,0,0,0
22937,0,0,0,0,0
6698,0,1,1,0,0
28853,0,0,0,0,0
18065,0,0,0,0,0
16145,0,0,0,0,0
31391,0,0,0,0,0
13967,0,0,0,0,0
32240,0,0,0,0,0
5765,0,0,0,0,0
34247,0,0,0,0,0
31751,1,0,1,0,0
33956,0,0,0,0,0
11327,0,0,0,0,0
12686,0,0,0,0,0
23321,1,0,1,1,0
19100,0,0,0,0,0
26144,0,1,0,0,0
28280,0,0,0,0,0
22652,0,1,0,0,0
17963,0,0,0,0,0
19805,0,0,0,0,0
27392,0,0,0,0,0
11354,0,0,0,0,0
28817,0,0,0,0,0
11816,0,0,0,0,0
34691,0,0,0,0,0
20810,0,0,0,0,0
32573,1,0,0,0,0
20789,0,0,0,0,0
32087,0,0,0,0,0
16511,0,0,0,0,0
33371,1,0,0,0,0
20390,0,0,0,0,0
20864,0,0,0,0,0
11249,0,0,0,0,0
7841,0,0,0,1,0
23543,0,0,0,0,0
18506,0,0,0,0,0
30704,0,0,0,0,0
28403,0,1,0,0,1
16139,0,0,0,0,0
7286,0,1,0,0,0
22850,0,0,0,0,0
29189,0,0,0,0,0
34175,0,0,0,0,0
23258,0,0,0,0,0
33890,0,0,0,0,0
23066,0,0,0,0,0
22250,0,0,0,0,0
13904,0,0,0,0,0
20678,0,0,0,0,0
25364,0,0,0,0,0
16277,0,0,0,0,0
11324,0,0,0,1,0
7094,0,0,0,0,0
12170,1,0,0,0,0
10703,0,0,0,0,0
34841,0,0,0,1,0
19295,0,0,1,0,0
6425,0,0,0,0,0
18833,0,0,0,0,0
11060,0,1,0,0,0
13565,0,0,0,0,0
10766,0,1,1,0,0
22814,0,0,1,1,0
17741,0,0,0,0,0
17156,0,0,0,0,0
14645,0,0,0,0,0
31568,0,0,0,0,0
23693,0,1,1,0,0
28628,0,1,1,0,0
8603,0,0,0,0,0
19187,0,0,0,0,0
9776,0,0,0,0,0
28505,0,0,0,0,0
11840,0,0,0,0,0
33239,0,0,0,0,0
15233,0,0,0,0,0
6818,0,0,0,0,0
24698,0,0,0,0,0
29378,0,0,0,0,0
27374,0,0,0,0,0
28592,0,1,0,1,0
26915,0,0,0,0,0
7979,0,0,0,0,0
18791,0,0,0,0,0
10523,0,0,0,0,0
7661,0,1,1,1,0
15755,0,0,0,0,0
20849,0,0,0,0,0
9959,0,0,0,0,0
11546,0,0,0,0,0
12479,0,0,0,1,0
22889,0,0,0,0,0
32819,1,0,0,0,0
17549,0,0,0,0,0
21506,0,0,0,0,0
26489,0,0,0,0,0
10289,0,0,0,0,0
5243,0,0,0,0,0
13706,0,0,0,0,0
9818,1,0,0,0,0
23015,0,0,0,0,0
9878,1,0,0,0,0
7358,0,0,0,0,0
29012,0,0,0,0,0
9518,0,0,0,0,0
19439,0,0,0,0,0
8240,0,0,0,0,0
32837,0,0,0,0,0
32543,0,0,0,0,0
30371,0,0,0,0,0
18605,0,0,0,0,0
17174,0,0,0,0,0
13547,0,0,0,0,0
16571,0,0,0,0,0
24164,0,0,0,0,0
12398,0,0,0,0,0
33863,0,0,0,0,0
26570,0,0,0,0,0
8759,0,0,0,0,0
17012,0,0,0,0,0
26423,0,1,0,0,0
28994,0,0,0,0,0
6959,0,0,0,0,0
23600,0,0,0,0,0
9656,0,0,0,0,0
28286,0,0,0,0,0
24677,0,0,0,0,0
14516,1,0,0,0,0
18797,0,0,0,0,0
23486,0,0,0,0,0
8621,0,0,0,0,0
34730,0,0,0,0,0
18569,0,0,0,0,0
7202,1,0,0,0,0
22103,0,0,0,0,0
9866,0,0,0,0,0
15254,0,0,0,0,0
31577,0,0,0,0,0
18812,0,1,1,0,0
31565,1,0,1,1,0
21386,0,0,0,0,0
26072,0,1,0,1,0
12815,0,0,0,0,0
9893,0,0,0,0,0
10244,0,0,0,0,0
30005,0,0,0,0,0
7349,0,0,1,0,0
34271,0,0,0,0,0
25247,0,0,0,0,0
10280,0,0,0,0,0
20312,0,0,0,0,0
13688,0,1,1,0,0
9389,0,0,0,0,0
24059,0,0,0,0,0
30908,0,0,0,0,0
20732,1,0,0,0,0
16124,0,0,0,0,0
7004,0,0,0,0,0
30062,0,0,0,0,0
22997,0,0,0,0,0
23363,1,0,0,0,0
24512,0,0,0,0,0
21287,0,0,0,0,0
5264,0,0,0,0,0
7769,0,0,0,0,0
8228,0,0,0,0,0
15122,0,0,0,0,0
5258,0,0,0,1,0
18638,0,0,0,0,0
6185,0,0,0,0,0
22223,0,1,0,0,0
15722,0,0,0,0,0
18509,1,0,0,0,0
9566,0,0,0,0,0
13334,0,0,0,0,0
8888,0,1,0,0,0
24581,0,0,0,0,0
6539,0,0,0,0,0
25295,0,0,0,0,0
6455,0,0,0,0,0
6143,0,0,0,0,0
9254,0,0,0,0,0
6077,0,0,0,0,0
7469,0,0,0,0,0
13013,0,0,0,0,0
32849,0,0,1,1,0
22547,0,0,1,1,0
33575,0,0,0,0,0
19223,1,0,0,0,0
26219,0,0,0,0,0
29855,0,0,0,0,0
25685,0,0,0,0,0
28793,0,0,0,0,0
8033,0,0,0,0,0
30194,0,1,0,0,0
34259,0,0,0,0,0
18278,0,0,0,0,0
26735,0,0,0,1,0
8783,0,0,0,0,0
12206,0,1,0,0,0
15542,0,0,0,1,0
21071,0,0,0,0,0
23705,0,1,0,0,0
34031,0,0,0,0,0
14975,0,0,0,0,0
8741,0,0,0,0,0
34814,0,0,0,0,0
22667,0,0,0,0,0
11573,0,0,0,0,0
22961,0,0,0,0,0
33722,0,0,0,0,0
13502,0,0,0,0,0
8444,0,0,0,0,0
15794,0,0,0,0,0
14939,0,0,0,0,0
19625,0,0,0,0,0
25643,0,0,0,0,0
32372,0,0,0,0,0
31967,0,0,0,0,0
16598,0,0,0,0,0
24254,0,0,0,0,0
24629,0,0,0,0,0
28979,0,0,0,0,0
11252,0,0,0,0,0
34409,0,0,0,0,0
32666,0,0,0,0,0
10538,0,0,0,0,0
35069,0,0,0,0,0
20996,0,0,0,0,0
29246,0,0,0,0,0
25556,0,0,0,0,0
9842,0,0,0,0,0
6491,0,0,0,0,0
31322,0,0,0,0,0
15218,0,0,0,0,0
10265,1,0,0,0,0
21626,0,0,0,0,0
30626,0,1,0,0,0
27137,0,0,0,0,0
19109,0,1,0,0,0
15617,1,0,0,0,0
23075,0,0,0,0,0
25259,0,0,0,0,0
21821,0,0,0,0,0
12554,0,0,0,0,0
27650,0,0,0,0,0
11282,0,0,0,0,0
22511,0,0,0,0,0
27794,0,0,0,0,0
32945,0,0,0,0,0
14726,0,0,0,0,0
20705,0,0,0,0,0
33518,1,0,0,1,0
29234,0,0,0,0,0
12443,0,0,0,0,0
34661,0,1,0,1,0
30221,0,0,0,0,0
9179,0,0,0,0,0
25865,0,0,0,0,0
10805,0,0,0,0,0
12257,0,0,0,0,0
34829,0,1,0,0,0
31223,0,0,0,0,0
16358,0,1,1,1,0
25646,0,0,0,0,0
16874,0,0,0,0,0
33056,0,0,0,0,0
16559,0,0,0,0,0
8387,0,0,0,0,0
9791,0,0,0,0,0
27836,0,0,0,0,0
28571,0,0,0,0,0
32027,0,0,0,0,0
26627,0,0,0,0,0
6977,0,0,0,0,0
23696,1,0,0,1,0
10514,0,0,0,0,0
9515,0,0,0,0,0
26303,0,0,0,0,0
28187,0,0,0,0,0
16391,0,0,0,0,0
23882,0,0,0,0,0
5429,0,0,0,0,0
13265,0,0,1,0,0
29762,0,0,0,0,0
34790,0,0,1,0,0
11753,1,0,1,0,0
33434,0,0,0,0,0
23096,0,0,0,0,0
29624,0,0,0,0,0
25982,0,0,0,0,0
34415,0,0,0,0,0
30650,0,0,0,0,0
16577,0,0,0,0,0
7298,0,0,0,0,0
16721,0,0,0,0,0
19241,0,0,0,0,0
19337,0,0,0,0,0
13349,0,0,1,1,0
34733,0,0,0,0,0
11846,0,0,0,0,0
24728,0,0,0,0,0
20075,0,0,0,0,0
32852,0,0,0,0,0
31712,0,0,0,0,0
22466,0,0,0,0,0
14438,1,0,0,0,0
11714,0,1,0,0,0
24218,0,0,1,0,0
13742,0,0,0,0,0
26441,0,0,0,0,0
29345,0,0,0,0,0
17018,0,0,0,0,0
22604,0,0,0,0,0
24638,0,1,0,0,0
9557,0,0,0,0,0
11732,0,0,0,0,0
7253,0,0,0,0,0
17990,0,0,0,0,0
30179,0,0,0,0,0
24893,0,1,1,0,1
8924,0,0,0,0,0
11084,0,0,0,0,0
21302,0,0,0,0,0
11027,0,0,0,0,0
29306,0,0,0,0,0
29486,0,0,0,0,0
26594,0,0,0,0,0
27242,0,0,0,0,0
18095,0,0,0,0,0
13025,0,0,0,1,0
32321,0,0,0,0,0
22409,0,0,1,1,0
33839,0,0,0,0,0
8522,0,0,0,0,0
26933,0,0,0,0,0
28955,0,0,0,0,0
6845,0,0,0,0,0
